Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
omni,6.2,5,2,4,26,2,2,8,11,83,2,12,35,0,14,164,5.5,16.67,50.0,0,3,0,6.5,10.38,0.51,0,0,0,0,1,3,1,5,0.0,0.0,37.5,62.5,0.81,0.32,0.65,4.19,0.32,0.32,1.29,1.77,13.39,0.32
openseance,17.0,5,2,23,140,21,28,24,24,102,1,30,215,20,88,669,0.86,3.33,8.7,7,0,0,6.09,4.25,0.15,1,7,5,3,0,8,2,9,30.43,60.0,33.33,37.5,0.29,0.12,1.35,8.24,1.24,1.65,1.41,1.41,6.0,0.06
Optimal Taco,6.4,-5,0,7,48,7,10,7,13,36,3,12,47,15,21,221,1.3,25.0,0.0,3,6,0,6.86,5.14,0.16,1,2,2,0,0,1,0,1,28.57,0.0,14.29,14.29,-0.78,0.0,1.09,7.5,1.09,1.56,1.09,2.03,5.62,0.47
Originalist,30.9,-11,4,49,248,45,58,26,32,73,2,56,334,45,139,1115,0.55,3.57,8.16,13,6,0,5.06,2.81,0.07,1,16,4,2,0,4,0,4,32.65,50.0,15.38,15.38,-0.36,0.13,1.59,8.03,1.46,1.88,0.84,1.04,2.36,0.06
Osy,136.5,-1,9,138,737,128,167,203,265,1056,60,242,1401,120,576,5082,1.59,24.79,6.52,39,62,1,5.34,5.2,0.21,7,45,23,8,2,61,10,77,32.61,34.78,30.05,37.93,-0.01,0.07,1.01,5.4,0.94,1.22,1.49,1.94,7.74,0.44
OuchMyBalls,203.0,10,49,390,2706,337,377,185,229,876,51,362,2494,105,1007,6054,0.61,14.09,12.56,40,44,4,6.94,4.74,0.14,30,115,37,10,7,56,9,68,29.49,27.03,30.27,36.76,0.05,0.24,1.92,13.33,1.66,1.86,0.91,1.13,4.32,0.25
OwMyBalls,16.8,-6,0,26,124,26,40,16,18,110,1,32,135,5,55,587,0.45,3.12,0.0,14,2,0,4.77,6.88,0.19,0,10,6,2,0,5,1,5,38.46,33.33,31.25,31.25,-0.36,0.0,1.55,7.38,1.55,2.38,0.95,1.07,6.55,0.06
P-d0g,37.9,-1,3,40,210,37,50,61,70,546,8,66,389,30,158,1173,1.4,12.12,7.5,13,9,0,5.25,8.95,0.47,1,12,7,4,0,25,3,29,30.0,57.14,40.98,47.54,-0.03,0.08,1.06,5.54,0.98,1.32,1.61,1.85,14.41,0.21
Palps,40.6,6,5,52,507,44,54,53,59,143,9,72,398,30,164,1800,1.09,12.5,9.62,10,6,3,9.75,2.7,0.08,6,11,2,2,0,8,1,13,21.15,100.0,15.09,24.53,0.15,0.12,1.28,12.49,1.08,1.33,1.31,1.45,3.52,0.22
PASSTHEFLAG,218.6,1,24,228,1525,201,267,242,312,1569,64,387,2364,223,963,7563,1.17,16.54,10.53,66,70,3,6.69,6.48,0.21,12,54,26,7,4,74,11,85,23.68,26.92,30.58,35.12,0.0,0.11,1.04,6.98,0.92,1.22,1.11,1.43,7.18,0.29
PenFifteen,459.2,-10,43,414,2659,366,527,606,724,4685,104,824,3981,335,1621,15771,1.37,12.62,10.39,161,118,5,6.42,7.73,0.3,16,124,47,23,5,217,25,263,29.95,48.94,35.81,43.4,-0.02,0.09,0.9,5.79,0.8,1.15,1.32,1.58,10.2,0.23
penguinharem,389.2,34,49,655,4364,602,692,297,330,1162,56,706,4842,245,1949,13235,0.48,7.93,7.48,90,33,4,6.66,3.91,0.09,31,169,57,29,7,69,21,94,25.8,50.88,23.23,31.65,0.09,0.13,1.68,11.21,1.55,1.78,0.76,0.85,2.99,0.14
Penis Wings,231.5,-26,28,301,2090,269,329,219,302,1587,58,433,2520,232,1036,7721,0.92,13.39,9.3,60,83,4,6.94,7.25,0.21,17,85,26,9,0,72,8,81,28.24,34.62,32.88,36.99,-0.11,0.12,1.3,9.03,1.16,1.42,0.95,1.3,6.86,0.25
perl,27.9,-8,1,31,151,29,37,31,33,309,0,48,344,25,139,895,0.89,0.0,3.23,8,2,1,4.87,9.97,0.35,0,7,3,1,0,6,1,11,22.58,33.33,19.35,35.48,-0.29,0.04,1.11,5.41,1.04,1.33,1.11,1.18,11.08,0.0
Phil Ballins,252.1,11,23,285,2285,256,354,405,438,1589,60,456,2398,162,966,9563,1.24,13.16,8.07,98,33,6,8.02,3.92,0.17,26,71,26,11,1,109,19,138,24.91,42.31,26.91,34.07,0.04,0.09,1.13,9.06,1.02,1.4,1.61,1.74,6.3,0.24
philconnors,20.5,1,2,28,231,25,33,29,37,76,8,36,190,20,80,856,1.12,22.22,7.14,8,8,1,8.25,2.62,0.09,4,4,2,0,1,10,2,8,14.29,0.0,34.48,27.59,0.05,0.1,1.37,11.27,1.22,1.61,1.41,1.8,3.71,0.39
phreak,228.5,35,22,182,1240,160,230,389,455,3152,56,406,2161,173,878,6457,1.98,13.79,12.09,70,66,0,6.81,8.1,0.49,13,46,18,5,4,156,20,178,25.27,27.78,40.1,45.76,0.15,0.1,0.8,5.43,0.7,1.01,1.7,1.99,13.79,0.25
Pickle Ball,415.8,9,35,395,2385,359,512,391,501,4257,109,771,4049,590,1692,13256,0.98,14.14,8.86,153,110,1,6.04,10.89,0.32,17,124,43,13,6,157,18,177,31.39,30.23,40.15,45.27,0.02,0.08,0.95,5.74,0.86,1.23,0.94,1.2,10.24,0.26
Pimp,18.3,-3,1,25,213,24,30,24,29,40,6,32,170,15,71,743,0.97,18.75,4.0,6,5,0,8.52,1.67,0.05,4,8,4,2,0,4,2,5,32.0,50.0,16.67,20.83,-0.16,0.05,1.37,11.64,1.31,1.64,1.31,1.58,2.19,0.33
Pingu,89.6,1,6,95,673,89,101,86,111,660,22,160,810,153,346,2827,1.1,13.75,6.32,12,25,0,7.08,7.67,0.23,3,20,9,4,0,26,4,34,21.05,44.44,30.23,39.53,0.01,0.07,1.06,7.51,0.99,1.13,0.96,1.24,7.37,0.25
Player X,74.4,-11,13,133,1002,120,141,63,84,108,36,140,848,25,341,2922,0.6,25.71,9.77,21,21,0,7.53,1.71,0.04,7,36,14,1,2,12,2,13,27.07,7.14,19.05,20.63,-0.15,0.17,1.79,13.47,1.61,1.9,0.85,1.13,1.45,0.48
Pnaoxt,194.9,-31,17,293,1814,270,320,137,195,416,44,350,2235,95,897,6284,0.61,12.57,5.8,50,58,6,6.19,3.04,0.07,15,78,33,11,2,33,9,40,26.62,33.33,24.09,29.2,-0.16,0.09,1.5,9.31,1.39,1.64,0.7,1.0,2.13,0.23
Pocketweed,8.0,-4,0,8,76,8,11,6,8,50,3,14,47,0,18,314,0.73,21.43,0.0,3,2,0,9.5,8.33,0.16,1,4,4,1,0,1,0,1,50.0,25.0,16.67,16.67,-0.5,0.0,1.0,9.5,1.0,1.38,0.75,1.0,6.25,0.38
Poeticalto,49.2,6,3,44,219,39,53,50,69,475,16,84,452,89,191,1495,1.3,19.05,6.82,14,19,2,4.98,9.5,0.32,0,12,2,1,0,20,1,21,27.27,50.0,40.0,42.0,0.12,0.06,0.89,4.45,0.79,1.08,1.02,1.4,9.65,0.33
pontoon boat,206.3,7,33,322,2329,287,360,207,240,981,46,365,2356,285,981,8179,0.67,12.6,10.25,73,33,2,7.23,4.74,0.12,20,73,29,14,3,56,11,65,22.67,48.28,27.05,31.4,0.03,0.16,1.56,11.29,1.39,1.75,1.0,1.16,4.76,0.22
poobie,295.9,-4,58,581,3591,520,600,245,280,756,42,537,3989,155,1599,9675,0.47,7.82,9.98,80,35,3,6.18,3.09,0.08,25,144,49,18,5,56,10,72,24.78,36.73,22.86,29.39,-0.01,0.2,1.96,12.14,1.76,2.03,0.83,0.95,2.55,0.14
poodIe,40.4,1,7,55,525,47,52,57,63,304,10,76,369,0,144,1394,1.21,13.16,12.73,5,6,1,9.55,5.33,0.22,9,11,4,1,2,18,0,28,20.0,25.0,31.58,49.12,0.02,0.17,1.36,13.0,1.16,1.29,1.41,1.56,7.52,0.25
Poos,24.6,-3,3,35,226,32,48,19,20,41,1,42,267,20,108,946,0.42,2.38,8.57,16,1,0,6.46,2.16,0.04,1,8,4,1,0,3,1,5,22.86,25.0,15.79,26.32,-0.12,0.12,1.42,9.19,1.3,1.95,0.77,0.81,1.67,0.04
Poppenheimer,39.3,5,9,61,436,51,68,47,54,80,6,68,351,100,158,1605,0.79,8.82,14.75,17,7,1,7.15,1.7,0.05,3,15,7,4,1,5,2,10,24.59,57.14,10.64,21.28,0.13,0.23,1.55,11.09,1.3,1.73,1.2,1.37,2.04,0.15
popsic,144.5,-8,13,129,736,116,161,239,272,1438,37,272,1442,40,574,4463,1.69,13.6,10.08,45,33,0,5.71,6.02,0.32,4,39,15,7,2,80,10,93,30.23,46.67,33.47,38.91,-0.06,0.09,0.89,5.09,0.8,1.11,1.65,1.88,9.95,0.26
Porps,182.1,16,14,181,1039,167,206,271,335,2251,51,327,1768,120,714,5782,1.63,15.6,7.73,39,64,0,5.74,8.31,0.39,3,53,24,5,2,126,9,138,29.28,20.83,46.49,50.92,0.09,0.08,0.99,5.71,0.92,1.13,1.49,1.84,12.36,0.28
PotatoPotato,86.5,-5,11,157,1125,143,173,58,82,158,24,157,1068,35,429,3600,0.47,15.29,7.01,30,24,3,7.17,2.72,0.04,9,31,13,7,0,10,3,13,19.75,53.85,17.24,22.41,-0.06,0.13,1.82,13.01,1.65,2.0,0.67,0.95,1.83,0.28
praopraoprao,214.7,-23,16,207,1258,190,269,288,312,2973,46,392,1981,189,814,6682,1.16,11.73,7.73,79,24,1,6.08,10.32,0.44,10,61,28,12,2,128,11,135,29.47,42.86,44.44,46.88,-0.11,0.07,0.96,5.86,0.88,1.25,1.34,1.45,13.85,0.21
Prime,200.3,21,30,322,1810,290,364,204,236,924,40,363,2421,165,979,5946,0.65,11.02,9.32,74,32,2,5.62,4.53,0.16,14,107,35,7,2,58,15,73,33.23,20.0,28.43,35.78,0.1,0.15,1.61,9.04,1.45,1.82,1.02,1.18,4.61,0.2
Princess*,8.0,-1,2,8,29,6,7,9,9,55,0,14,80,25,37,253,1.29,0.0,25.0,1,0,0,3.62,6.11,0.22,0,5,5,3,0,3,0,3,62.5,60.0,33.33,33.33,-0.12,0.25,1.0,3.62,0.75,0.88,1.12,1.12,6.88,0.0
prjct,0.9,0,0,0,0,0,1,1,1,4,0,0,0,0,0,26,1.0,0.0,0.0,1,0,0,0.0,4.0,0.15,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,4.44,0.0
Pup Daddy,0.9,0,0,2,9,2,2,1,1,14,0,0,5,0,2,36,0.5,0.0,0.0,0,0,0,4.5,14.0,0.39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,10.0,2.22,2.22,1.11,1.11,15.56,0.0
PuyoPuyo,849.2,-14,59,1176,8977,1103,1374,930,1023,4127,89,1539,7890,716,3239,34009,0.74,5.78,5.02,271,93,14,7.63,4.44,0.12,69,245,111,53,5,217,39,277,20.83,47.75,23.33,29.78,-0.02,0.07,1.38,10.57,1.3,1.62,1.1,1.2,4.86,0.1
Quacky,16.8,-5,2,23,122,21,24,16,17,187,1,32,203,20,84,583,0.71,3.12,8.7,3,1,0,5.3,11.69,0.32,0,9,6,2,0,6,1,9,39.13,33.33,37.5,56.25,-0.3,0.12,1.37,7.26,1.25,1.43,0.95,1.01,11.13,0.06
Quickdraw,15.5,-7,0,21,116,21,28,9,13,5,3,28,174,15,71,706,0.46,10.71,0.0,7,4,0,5.52,0.56,0.01,0,6,5,2,0,0,0,1,28.57,40.0,0.0,11.11,-0.45,0.0,1.35,7.48,1.35,1.81,0.58,0.84,0.32,0.19
Rabz,330.4,35,50,548,3723,490,570,360,437,1035,55,594,3761,165,1507,13158,0.77,9.26,9.12,80,77,8,6.79,2.88,0.08,24,128,58,24,5,72,19,94,23.36,41.38,20.0,26.11,0.11,0.15,1.66,11.27,1.48,1.73,1.09,1.32,3.13,0.17
RageQuit,17.3,2,3,26,190,21,28,29,34,110,5,28,132,25,57,622,1.21,17.86,11.54,7,5,2,7.31,3.79,0.18,1,7,2,1,0,7,2,8,26.92,50.0,24.14,27.59,0.12,0.17,1.5,10.98,1.21,1.62,1.68,1.97,6.36,0.29
Ragnar,138.0,-18,21,207,1415,185,243,144,184,369,48,254,1332,105,543,5437,0.76,18.9,10.14,58,40,1,6.84,2.56,0.07,7,40,19,6,3,35,6,43,19.32,31.58,24.31,29.86,-0.13,0.15,1.5,10.25,1.34,1.76,1.04,1.33,2.67,0.35
rai,297.7,-10,21,287,1776,263,342,278,300,2284,24,553,2681,304,1106,9825,0.88,4.34,7.32,79,22,3,6.19,8.22,0.23,13,66,25,10,4,72,17,93,23.0,40.0,25.9,33.45,-0.03,0.07,0.96,5.97,0.88,1.15,0.93,1.01,7.67,0.08
rake,189.4,22,24,201,1601,177,229,283,323,1750,48,344,1801,80,720,6456,1.41,13.95,11.94,52,40,0,7.97,6.18,0.27,18,38,25,12,1,90,16,111,18.91,48.0,31.8,39.22,0.12,0.13,1.06,8.45,0.93,1.21,1.49,1.71,9.24,0.25
Random,8.0,1,1,9,51,8,12,9,10,23,1,14,75,43,38,346,0.83,7.14,11.11,4,1,0,5.67,2.56,0.07,1,2,1,1,1,3,1,4,22.22,100.0,33.33,44.44,0.12,0.12,1.12,6.38,1.0,1.5,1.12,1.25,2.88,0.12
RandyB0Bandy,214.5,23,30,363,2104,330,398,190,231,667,41,380,2691,145,1087,6901,0.58,10.79,8.26,68,41,3,5.8,3.51,0.1,10,110,30,12,4,42,9,51,30.3,40.0,22.11,26.84,0.11,0.14,1.69,9.81,1.54,1.86,0.89,1.08,3.11,0.19
Rascasse,18.3,12,0,5,33,5,16,31,34,256,3,32,148,40,64,598,2.12,9.38,0.0,11,3,0,6.6,8.26,0.43,0,1,1,1,0,14,5,14,20.0,100.0,45.16,45.16,0.66,0.0,0.27,1.8,0.27,0.87,1.69,1.86,13.99,0.16
Rasta Mon,41.4,-10,1,34,217,33,37,50,55,329,4,75,371,5,147,1804,1.49,5.33,2.94,4,5,0,6.38,6.58,0.18,2,8,6,4,0,10,1,13,23.53,66.67,20.0,26.0,-0.24,0.02,0.82,5.24,0.8,0.89,1.21,1.33,7.95,0.1
Rat King,68.7,1,9,109,809,98,115,58,81,250,15,118,670,25,269,2557,0.7,12.71,8.26,17,23,2,7.42,4.31,0.1,5,19,8,4,2,16,2,19,17.43,50.0,27.59,32.76,0.01,0.13,1.59,11.78,1.43,1.67,0.84,1.18,3.64,0.22
Rayn,56.6,1,5,56,547,50,65,64,79,262,19,100,483,75,203,2432,1.22,19.0,8.93,15,15,1,9.77,4.09,0.11,8,10,2,2,0,12,6,13,17.86,100.0,18.75,20.31,0.02,0.09,0.99,9.66,0.88,1.15,1.13,1.4,4.63,0.34
rc,751.8,-44,56,1017,6244,952,1169,677,931,4574,210,1374,8539,696,3482,25024,0.8,15.28,5.51,217,254,9,6.14,6.76,0.18,58,316,116,38,1,187,35,245,31.07,32.76,27.62,36.19,-0.06,0.07,1.35,8.31,1.27,1.55,0.9,1.24,6.08,0.28
realtea,291.3,16,32,290,1708,257,329,430,502,3094,98,516,2952,230,1200,9162,1.53,18.99,11.03,72,72,1,5.89,7.2,0.34,8,80,31,10,4,166,25,189,27.59,32.26,38.6,43.95,0.05,0.11,1.0,5.86,0.88,1.13,1.48,1.72,10.62,0.34
rebel fox,275.4,2,34,302,1983,265,357,395,495,2263,59,490,2595,436,1098,9187,1.39,12.04,11.26,92,100,3,6.57,5.73,0.25,17,72,32,10,2,136,9,158,23.84,31.25,34.43,40.0,0.01,0.12,1.1,7.2,0.96,1.3,1.43,1.8,8.22,0.21
RedBull,88.0,7,17,133,773,116,150,108,143,307,23,161,1011,45,405,2640,0.95,14.29,12.78,34,35,0,5.81,2.84,0.12,3,31,11,6,2,31,7,30,23.31,54.55,28.7,27.78,0.08,0.19,1.51,8.78,1.32,1.7,1.23,1.62,3.49,0.26
Regicide,593.1,-41,26,639,4232,604,831,747,836,4649,63,1076,5284,500,2168,23125,1.01,5.86,4.07,227,89,9,6.62,6.22,0.2,27,155,76,32,3,210,27,270,24.26,42.11,28.11,36.14,-0.07,0.04,1.08,7.14,1.02,1.4,1.26,1.41,7.84,0.11
Remy,10.5,4,4,23,81,19,24,9,15,45,0,18,175,15,71,321,0.62,0.0,17.39,5,6,0,3.52,5.0,0.14,0,6,2,0,0,4,0,3,26.09,0.0,44.44,33.33,0.38,0.38,2.19,7.71,1.81,2.29,0.86,1.43,4.29,0.0
Rick G. #853,135.1,-2,12,166,986,154,190,142,189,1150,38,242,1490,140,606,4544,0.99,15.7,7.23,36,47,0,5.94,8.1,0.25,3,50,29,13,0,36,8,37,30.12,44.83,25.35,26.06,-0.01,0.09,1.23,7.3,1.14,1.41,1.05,1.4,8.51,0.28
rina,138.8,-2,20,240,1554,218,249,143,182,729,30,244,1662,120,676,4234,0.73,12.3,8.33,31,39,2,6.48,5.1,0.17,9,69,27,5,1,43,9,59,28.75,18.52,30.07,41.26,-0.01,0.14,1.73,11.2,1.57,1.79,1.03,1.31,5.25,0.22
Ritual,51.4,-9,2,56,380,54,70,73,97,525,13,92,501,65,207,1681,1.39,14.13,3.57,16,24,0,6.79,7.19,0.31,5,17,6,2,0,26,3,29,30.36,33.33,35.62,39.73,-0.18,0.04,1.09,7.39,1.05,1.36,1.42,1.89,10.21,0.25
Rizz,59.0,-2,4,78,446,74,103,46,53,286,5,109,592,55,243,2159,0.51,4.59,5.13,29,7,0,5.72,6.22,0.13,1,30,12,6,0,11,2,15,38.46,50.0,23.91,32.61,-0.03,0.07,1.32,7.56,1.25,1.75,0.78,0.9,4.85,0.08
rizzmaster,129.7,-7,8,212,1136,200,252,81,92,342,20,255,1531,130,620,5061,0.37,7.84,3.77,52,11,4,5.36,4.22,0.07,5,64,30,17,0,23,2,24,30.19,56.67,28.4,29.63,-0.05,0.06,1.63,8.76,1.54,1.94,0.62,0.71,2.64,0.15
Robiny,89.0,0,9,113,758,103,128,65,84,365,24,158,1068,100,436,3041,0.66,15.19,7.96,25,19,1,6.71,5.62,0.12,5,27,13,6,0,19,6,26,23.89,46.15,29.23,40.0,0.0,0.1,1.27,8.52,1.16,1.44,0.73,0.94,4.1,0.27
rolf,236.5,-4,29,325,2566,293,348,269,326,1228,59,416,2734,324,1136,8960,0.94,14.18,8.92,55,57,3,7.9,4.57,0.14,26,65,27,14,0,77,11,91,20.0,51.85,28.62,33.83,-0.02,0.12,1.37,10.85,1.24,1.47,1.14,1.38,5.19,0.25
rollingstone,65.3,-12,11,146,770,133,154,31,41,83,16,117,854,30,340,2767,0.27,13.68,7.53,21,10,2,5.27,2.68,0.03,4,53,27,15,0,8,0,8,36.3,55.56,25.81,25.81,-0.18,0.17,2.24,11.79,2.04,2.36,0.47,0.63,1.27,0.25
RoVo,21.400000000000002,6,2,32,189,30,34,28,33,137,5,41,238,25,99,843,0.97,12.2,6.25,4,5,0,5.91,4.89,0.16,2,8,7,3,0,7,0,8,25.0,42.86,25.0,28.57,0.28,0.09,1.5,8.83,1.4,1.59,1.31,1.54,6.4,0.23
Roxas,85.2,-2,11,143,856,131,169,76,96,390,17,150,992,55,399,2610,0.57,11.33,7.69,38,20,1,5.99,5.13,0.15,4,37,13,4,2,20,3,25,25.87,30.77,26.32,32.89,-0.02,0.13,1.68,10.05,1.54,1.98,0.89,1.13,4.58,0.2
RTFLDGR,0.9,-1,0,0,0,0,0,0,0,0,0,0,5,0,2,14,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudey,123.5,1,6,103,616,97,144,202,238,1367,22,219,1088,75,441,4172,1.65,10.05,5.83,47,36,0,5.98,6.77,0.33,2,29,11,2,1,53,9,72,28.16,18.18,26.24,35.64,0.01,0.05,0.83,4.99,0.79,1.17,1.64,1.93,11.07,0.18
Russ,447.2,-15,33,425,3212,384,517,672,817,4807,151,814,4420,635,1855,14057,1.58,18.55,7.76,133,145,8,7.56,7.15,0.34,30,105,44,17,2,253,32,299,24.71,38.64,37.65,44.49,-0.03,0.07,0.95,7.18,0.86,1.16,1.5,1.83,10.75,0.34
Sadness,307.7,-1,33,401,2695,365,450,288,344,2341,74,555,3808,380,1566,10303,0.76,13.33,8.23,85,56,3,6.72,8.13,0.23,22,115,48,20,1,97,16,115,28.68,41.67,33.68,39.93,-0.0,0.11,1.3,8.76,1.19,1.46,0.94,1.12,7.61,0.24
Salmond Milk,84.5,-1,14,110,895,95,119,119,146,402,21,147,836,55,337,3284,1.23,14.29,12.73,24,27,1,8.14,3.38,0.12,13,27,6,4,1,26,8,31,24.55,66.67,21.85,26.05,-0.01,0.17,1.3,10.59,1.12,1.41,1.41,1.73,4.76,0.25
Sambal 1,40.5,-11,4,56,233,52,65,46,61,254,6,72,426,53,178,1272,0.94,8.33,7.14,13,15,0,4.16,5.52,0.2,1,21,7,3,0,13,1,14,37.5,42.86,28.26,30.43,-0.27,0.1,1.38,5.75,1.28,1.6,1.14,1.51,6.27,0.15
Sanik,23.3,0,1,32,192,31,45,34,39,114,1,42,299,10,120,813,0.87,2.38,3.12,14,5,0,6.0,3.35,0.14,1,7,3,0,0,11,5,13,21.88,0.0,32.35,38.24,0.0,0.04,1.37,8.24,1.33,1.93,1.46,1.67,4.89,0.04
Scape,8.0,3,0,8,25,7,8,10,10,55,0,14,57,0,22,339,1.25,0.0,0.0,1,0,1,3.12,5.5,0.16,0,4,2,1,0,1,3,2,50.0,50.0,10.0,20.0,0.38,0.0,1.0,3.12,0.88,1.0,1.25,1.25,6.88,0.0
Schweddys,61.0,24,14,90,732,75,89,61,82,275,20,115,564,65,235,2331,0.92,17.39,15.56,14,21,1,8.13,4.51,0.12,6,19,9,4,4,20,2,21,21.11,44.44,32.79,34.43,0.39,0.23,1.48,12.0,1.23,1.46,1.0,1.34,4.51,0.33
Sgt Ducky,40.3,-9,5,53,405,48,62,54,62,429,9,72,414,5,163,1391,1.0,12.5,9.43,14,8,0,7.64,7.94,0.31,7,15,8,3,1,24,0,28,28.3,37.5,44.44,51.85,-0.22,0.12,1.32,10.05,1.19,1.54,1.34,1.54,10.65,0.22
shaggydog,50.8,8,10,56,585,46,67,50,76,326,16,99,492,76,206,1787,1.13,16.16,17.86,21,26,0,10.45,6.52,0.18,7,6,2,1,1,12,2,18,10.71,50.0,24.0,36.0,0.16,0.2,1.1,11.52,0.91,1.32,0.98,1.5,6.42,0.31
shirt,32.0,-4,3,41,219,38,47,38,48,269,12,56,347,30,142,1065,1.02,21.43,7.32,9,10,0,5.34,7.08,0.25,0,16,7,1,0,14,1,16,39.02,14.29,36.84,42.11,-0.12,0.09,1.28,6.84,1.19,1.47,1.19,1.5,8.41,0.38
Shit,8.0,-3,0,7,97,7,9,5,7,55,1,14,94,35,43,298,0.78,7.14,0.0,2,2,0,13.86,11.0,0.18,2,0,0,0,0,2,1,3,0.0,0.0,40.0,60.0,-0.38,0.0,0.88,12.12,0.88,1.12,0.62,0.88,6.88,0.12
Shiyo,65.7,-5,3,78,516,75,87,56,70,385,11,128,743,50,302,2416,0.8,8.59,3.85,12,14,0,6.62,6.88,0.16,3,21,8,1,0,12,1,19,26.92,12.5,21.43,33.93,-0.08,0.05,1.19,7.85,1.14,1.32,0.85,1.07,5.86,0.17
sholmes,23.5,0,5,39,359,34,44,29,33,130,2,42,218,20,90,914,0.75,4.76,12.82,10,4,0,9.21,4.48,0.14,4,6,3,2,0,6,0,7,15.38,66.67,20.69,24.14,0.0,0.21,1.66,15.28,1.45,1.87,1.23,1.4,5.53,0.09
Sick Fuck,74.4,-3,8,91,681,81,114,71,79,421,6,130,881,55,357,2858,0.69,4.62,8.79,33,8,2,7.48,5.93,0.15,6,21,9,3,0,27,1,29,23.08,33.33,38.03,40.85,-0.04,0.11,1.22,9.15,1.09,1.53,0.95,1.06,5.66,0.08
sicky,101.4,1,7,124,861,116,159,111,178,239,34,185,1185,99,481,4218,1.12,18.38,5.65,43,67,1,6.94,2.15,0.06,5,32,14,8,0,22,7,29,25.81,57.14,19.82,26.13,0.01,0.07,1.22,8.49,1.14,1.57,1.09,1.76,2.36,0.34
sieh,64.2,-6,7,96,373,89,127,40,51,457,7,125,855,70,348,2052,0.4,5.6,7.29,38,11,0,3.89,11.42,0.22,1,43,18,5,0,12,1,21,44.79,27.78,30.0,52.5,-0.09,0.11,1.5,5.81,1.39,1.98,0.62,0.79,7.12,0.11
Signus-X,16.9,6,0,19,85,18,22,20,23,73,3,28,180,0,68,605,1.05,10.71,0.0,4,3,1,4.47,3.65,0.12,0,7,6,1,0,3,0,4,36.84,16.67,15.0,20.0,0.36,0.0,1.12,5.03,1.07,1.3,1.18,1.36,4.32,0.18
SilentOne,49.7,16,4,67,658,60,71,64,75,146,11,88,524,15,209,2036,1.06,12.5,5.97,11,11,3,9.82,2.28,0.07,9,16,7,3,0,17,6,17,23.88,42.86,26.56,26.56,0.32,0.08,1.35,13.24,1.21,1.43,1.29,1.51,2.94,0.22
sinagot,120.5,-9,4,137,792,131,175,139,155,763,4,210,1246,193,529,4559,0.89,1.9,2.92,44,16,2,5.78,5.49,0.17,6,44,23,8,0,41,4,50,32.12,34.78,29.5,35.97,-0.07,0.03,1.14,6.57,1.09,1.45,1.15,1.29,6.33,0.03
Sinatra,116.4,-2,8,78,667,70,106,203,222,1388,17,209,852,103,348,4202,2.09,8.13,10.26,36,19,0,8.55,6.84,0.33,10,11,5,2,1,69,9,81,14.1,40.0,33.99,39.9,-0.02,0.07,0.67,5.73,0.6,0.91,1.74,1.91,11.92,0.15
Singularity,65.2,-5,6,79,762,71,84,80,92,345,18,121,595,40,240,2626,1.1,14.88,7.59,13,12,2,9.65,4.31,0.13,9,11,7,4,2,21,5,22,13.92,57.14,26.25,27.5,-0.08,0.09,1.21,11.69,1.09,1.29,1.23,1.41,5.29,0.28
Sir Cle Jerk,112.5,-5,13,153,1137,135,166,128,190,612,56,201,1217,123,498,4665,1.14,27.86,8.5,31,62,5,7.43,4.78,0.13,10,39,15,6,1,32,5,43,25.49,40.0,25.0,33.59,-0.04,0.12,1.36,10.11,1.2,1.48,1.14,1.69,5.44,0.5
skee lo,24.3,3,2,33,221,31,36,32,37,248,3,44,260,20,106,777,1.03,6.82,6.06,5,5,0,6.7,7.75,0.32,1,10,4,2,0,16,2,15,30.3,50.0,50.0,46.88,0.12,0.08,1.36,9.09,1.28,1.48,1.32,1.52,10.21,0.12
skibbity,261.6,-24,23,324,2077,298,407,287,349,1938,72,471,2732,155,1099,9038,0.86,15.29,7.1,109,62,3,6.41,6.75,0.21,20,100,33,15,2,73,11,100,30.86,45.45,25.44,34.84,-0.09,0.09,1.24,7.94,1.14,1.56,1.1,1.33,7.41,0.28
Skip,38.3,1,2,60,376,58,63,26,30,35,4,64,442,55,185,1608,0.48,6.25,3.33,5,4,0,6.27,1.35,0.02,1,13,4,2,0,2,1,3,21.67,50.0,7.69,11.54,0.03,0.05,1.57,9.82,1.51,1.64,0.68,0.78,0.91,0.1
