Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
MURF,53.6,-3,8,65,513,56,91,68,90,292,5,94,470,100,204,2053,0.99,5.32,12.31,35,22,1,7.89,4.29,0.14,6,16,6,3,1,20,4,26,24.62,50.0,29.41,38.24,-0.06,0.15,1.21,9.57,1.04,1.7,1.27,1.68,5.45,0.09
my fault,159.0,2,24,262,1971,236,266,139,170,369,49,280,1971,105,793,6245,0.64,17.5,9.16,30,31,2,7.52,2.65,0.06,15,56,18,8,1,24,5,33,21.37,44.44,17.27,23.74,0.01,0.15,1.65,12.4,1.48,1.67,0.87,1.07,2.32,0.31
Mystic,409.3,42,40,456,3410,411,556,588,682,3157,89,732,4022,574,1689,15130,1.23,12.16,8.77,145,94,5,7.48,5.37,0.21,25,101,38,25,6,194,28,230,22.15,65.79,32.99,39.12,0.1,0.1,1.11,8.33,1.0,1.36,1.44,1.67,7.71,0.22
NameLEss,330.0,34,50,363,2465,313,391,477,554,3500,71,603,2974,324,1226,9992,1.42,11.77,13.77,78,77,0,6.79,7.34,0.35,20,99,48,16,6,189,29,211,27.27,33.33,39.62,44.23,0.1,0.15,1.1,7.47,0.95,1.18,1.45,1.68,10.61,0.22
nej,199.8,32,31,340,2058,307,366,175,205,971,38,370,2315,319,971,7783,0.56,10.27,9.12,59,30,2,6.05,5.55,0.12,11,81,35,18,2,43,7,60,23.82,51.43,24.57,34.29,0.16,0.16,1.7,10.3,1.54,1.83,0.88,1.03,4.86,0.19
Neph,23.4,-10,0,31,229,31,37,34,34,162,2,42,215,3,86,856,0.92,4.76,0.0,6,0,0,7.39,4.76,0.19,2,7,5,2,0,9,2,10,22.58,40.0,26.47,29.41,-0.43,0.0,1.32,9.79,1.32,1.58,1.45,1.45,6.92,0.09
NEUhusky,30.0,7,4,42,252,38,47,35,39,252,3,54,351,35,143,883,0.83,5.56,9.52,9,4,0,6.0,7.2,0.29,3,16,4,1,0,10,6,11,38.1,25.0,28.57,31.43,0.23,0.13,1.4,8.4,1.27,1.57,1.17,1.3,8.4,0.1
nightball,52.5,-8,4,66,412,61,85,74,79,401,11,96,582,68,243,2037,0.93,11.46,6.06,24,5,1,6.24,5.42,0.2,2,21,8,4,1,27,2,31,31.82,50.0,36.49,41.89,-0.15,0.08,1.26,7.85,1.16,1.62,1.41,1.5,7.64,0.21
Nilus,226.0,20,26,298,1839,268,337,252,286,1710,38,403,2493,152,1008,6884,0.85,9.43,8.72,69,34,4,6.17,6.79,0.25,14,83,32,10,4,73,6,94,27.85,31.25,28.97,37.3,0.09,0.12,1.32,8.14,1.19,1.49,1.12,1.27,7.57,0.17
Niplepotamus,163.5,23,19,178,1202,157,190,194,245,1486,45,297,1772,178,729,4901,1.29,15.15,10.67,33,51,2,6.75,7.66,0.3,7,34,16,8,0,72,12,88,19.1,50.0,37.11,45.36,0.14,0.12,1.09,7.35,0.96,1.16,1.19,1.5,9.09,0.28
No one,92.4,-2,10,112,646,101,129,111,120,809,12,162,1002,65,403,3196,0.93,7.41,8.93,28,9,1,5.77,7.29,0.25,5,33,17,9,1,37,4,39,29.46,52.94,33.33,35.14,-0.02,0.11,1.21,6.99,1.09,1.4,1.2,1.3,8.76,0.13
No Pro,8.0,-1,2,4,32,2,5,16,20,84,3,14,75,15,33,273,4.0,21.43,50.0,3,4,0,8.0,5.25,0.31,0,0,0,0,0,5,0,5,0.0,0.0,31.25,31.25,-0.12,0.25,0.5,4.0,0.25,0.62,2.0,2.5,10.5,0.38
not lazy,136.1,19,28,199,1608,167,191,159,195,642,37,234,1371,140,564,4656,1.02,15.81,14.07,24,36,4,8.08,4.04,0.14,18,50,19,4,2,49,11,53,25.13,21.05,30.82,33.33,0.14,0.21,1.46,11.81,1.23,1.4,1.17,1.43,4.72,0.27
note,131.2,1,26,216,1294,189,236,128,147,503,32,240,1526,170,632,4537,0.62,13.33,12.04,47,19,1,5.99,3.93,0.11,7,57,28,6,2,26,3,37,26.39,21.43,20.31,28.91,0.01,0.2,1.65,9.86,1.44,1.8,0.98,1.12,3.83,0.24
Notgreat,80.9,-2,9,133,636,124,156,81,89,374,10,143,914,40,364,3051,0.57,6.99,6.77,32,8,0,4.78,4.62,0.12,2,46,21,8,0,22,3,23,34.59,38.1,27.16,28.4,-0.02,0.11,1.64,7.86,1.53,1.93,1.0,1.1,4.62,0.12
ObliqueOwl,48.6,12,12,72,483,60,86,56,70,263,14,88,460,75,195,1614,0.81,15.91,16.67,26,14,0,6.71,4.7,0.16,3,15,7,3,2,28,2,30,20.83,42.86,50.0,53.57,0.25,0.25,1.48,9.94,1.23,1.77,1.15,1.44,5.41,0.29
OD GOD,18.4,3,3,32,189,29,34,21,27,52,2,34,225,45,97,625,0.79,5.88,9.38,5,6,0,5.91,2.48,0.08,2,11,4,2,0,3,2,4,34.38,50.0,14.29,19.05,0.16,0.16,1.74,10.27,1.58,1.85,1.14,1.47,2.83,0.11
okthen,69.9,5,14,112,942,98,113,83,92,388,17,126,811,85,333,2191,0.81,13.49,12.5,15,9,0,8.41,4.67,0.18,10,21,6,2,2,26,2,34,18.75,33.33,31.33,40.96,0.07,0.2,1.6,13.48,1.4,1.62,1.19,1.32,5.55,0.24
Old Cob,248.9,-21,39,417,2834,370,453,218,251,918,46,441,2858,270,1172,8627,0.55,10.43,9.35,83,33,8,6.8,4.21,0.11,26,113,39,12,4,61,10,66,27.1,30.77,27.98,30.28,-0.08,0.16,1.68,11.39,1.49,1.82,0.88,1.01,3.69,0.18
om,132.4,31,28,206,1430,174,214,121,137,410,36,241,1352,60,538,4754,0.64,14.94,13.59,40,16,4,6.94,3.39,0.09,12,58,21,7,2,26,8,30,28.16,33.33,21.49,24.79,0.23,0.21,1.56,10.8,1.31,1.62,0.91,1.03,3.1,0.27
Osy,234.6,-16,25,316,1810,290,390,309,404,1284,97,425,2565,214,1048,8558,1.04,22.82,7.91,100,95,1,5.73,4.16,0.15,6,96,37,14,4,83,22,111,30.38,37.84,26.86,35.92,-0.07,0.11,1.35,7.72,1.24,1.66,1.32,1.72,5.47,0.41
OuchMyBalls,290.1,27,70,498,3460,425,494,344,399,1226,85,529,3433,180,1384,9789,0.81,16.07,14.06,69,55,3,6.95,3.56,0.13,36,141,58,17,6,77,21,101,28.31,29.31,22.38,29.36,0.09,0.24,1.72,11.93,1.47,1.7,1.19,1.38,4.23,0.29
OwMyBalls,5.6,5,0,4,47,4,7,6,6,40,0,10,61,15,27,195,0.86,0.0,0.0,3,0,0,11.75,6.67,0.21,1,0,0,0,0,4,1,2,0.0,0.0,66.67,33.33,0.89,0.0,0.71,8.39,0.71,1.25,1.07,1.07,7.14,0.0
P-d0g,66.0,11,3,61,334,57,78,94,112,1020,16,116,592,50,242,1814,1.44,13.79,4.92,21,18,1,5.48,10.85,0.56,2,17,10,3,0,38,0,48,27.87,30.0,40.43,51.06,0.17,0.05,0.92,5.06,0.86,1.18,1.42,1.7,15.45,0.24
Palps,23.4,8,3,34,362,31,35,21,22,50,4,40,249,10,100,865,0.63,10.0,8.82,4,1,0,10.65,2.38,0.06,5,5,2,0,0,5,0,9,14.71,0.0,23.81,42.86,0.34,0.13,1.45,15.47,1.32,1.5,0.9,0.94,2.14,0.17
Panda,7.1,-4,0,10,32,9,12,10,10,41,0,12,62,0,24,252,0.83,0.0,0.0,3,0,1,3.2,4.1,0.16,0,3,4,2,0,2,0,4,30.0,50.0,20.0,40.0,-0.56,0.0,1.41,4.51,1.27,1.69,1.41,1.41,5.77,0.0
PASSTHEFLAG,439.0,43,62,510,3853,441,569,468,626,2829,127,769,4712,606,1966,14676,1.1,16.51,12.16,128,158,7,7.55,6.04,0.19,37,126,36,12,8,138,29,180,24.71,33.33,29.49,38.46,0.1,0.14,1.16,8.78,1.0,1.3,1.07,1.43,6.44,0.29
PenFifteen,153.3,-1,13,148,939,134,202,207,247,1674,33,272,1311,208,553,4970,1.22,12.13,8.78,68,40,1,6.34,8.09,0.34,10,45,19,12,1,87,12,96,30.41,63.16,42.03,46.38,-0.01,0.08,0.97,6.13,0.87,1.32,1.35,1.61,10.92,0.22
penguinharem,125.7,-7,19,216,1203,196,236,119,147,437,27,224,1479,105,599,4268,0.62,12.05,8.8,40,28,1,5.57,3.67,0.1,7,69,31,10,1,30,4,36,31.94,32.26,25.21,30.25,-0.06,0.15,1.72,9.57,1.56,1.88,0.95,1.17,3.48,0.21
Penis Wings,46.6,-2,7,68,366,60,74,41,55,307,9,85,481,75,203,1502,0.74,10.59,10.29,14,14,1,5.38,7.49,0.2,2,24,10,4,0,10,4,11,35.29,40.0,24.39,26.83,-0.04,0.15,1.46,7.85,1.29,1.59,0.88,1.18,6.59,0.19
perl,73.5,-9,2,79,520,77,101,95,103,501,7,128,691,125,297,2725,1.02,5.47,2.53,24,8,0,6.58,5.27,0.18,4,18,11,7,0,27,3,30,22.78,63.64,28.42,31.58,-0.12,0.03,1.07,7.07,1.05,1.37,1.29,1.4,6.82,0.1
perpendcular,8.0,-1,0,12,101,12,15,8,12,71,2,14,94,0,36,197,0.8,14.29,0.0,3,4,0,8.42,8.88,0.36,2,3,3,1,0,3,0,3,25.0,33.33,37.5,37.5,-0.12,0.0,1.5,12.62,1.5,1.88,1.0,1.5,8.88,0.25
Phil Ballins,53.9,7,6,55,499,49,71,98,108,393,9,93,550,60,226,2088,1.52,9.68,10.91,22,10,0,9.07,4.01,0.19,7,9,4,4,1,20,4,32,16.36,100.0,20.41,32.65,0.13,0.11,1.02,9.26,0.91,1.32,1.82,2.0,7.29,0.17
phreak,119.6,9,9,86,558,75,119,232,262,1696,30,211,949,100,392,3514,2.2,14.22,10.47,44,30,2,6.49,7.31,0.48,5,25,6,1,1,91,12,102,29.07,16.67,39.22,43.97,0.08,0.08,0.72,4.67,0.63,0.99,1.94,2.19,14.18,0.25
phyllis,36.8,-10,1,27,123,26,48,30,37,179,2,64,339,15,135,1378,0.77,3.12,3.7,22,7,0,4.56,5.97,0.13,0,9,7,1,0,7,1,11,33.33,14.29,23.33,36.67,-0.27,0.03,0.73,3.34,0.71,1.3,0.82,1.01,4.86,0.05
Pickle Ball,111.0,-12,9,120,701,109,150,76,97,907,26,190,1180,90,480,3592,0.65,13.68,7.5,41,21,2,5.84,11.93,0.25,6,50,17,6,0,31,0,33,41.67,35.29,40.79,43.42,-0.11,0.08,1.08,6.32,0.98,1.35,0.68,0.87,8.17,0.23
Pingu,8.0,1,1,14,71,13,13,6,6,25,1,14,118,0,46,237,0.46,7.14,7.14,0,0,0,5.07,4.17,0.11,0,7,4,2,0,1,0,1,50.0,50.0,16.67,16.67,0.12,0.12,1.75,8.88,1.62,1.62,0.75,0.75,3.12,0.12
Player X,58.9,12,20,117,840,96,115,63,77,141,18,104,754,25,301,2358,0.67,17.31,17.09,19,14,1,7.18,2.24,0.06,6,26,9,4,2,13,2,13,22.22,44.44,20.63,20.63,0.2,0.34,1.99,14.26,1.63,1.95,1.07,1.31,2.39,0.31
Pnaoxt,48.6,-5,7,75,447,67,79,46,64,93,13,86,655,40,266,1807,0.81,15.12,9.33,12,18,1,5.96,2.02,0.05,2,15,10,3,0,6,1,9,20.0,30.0,13.04,19.57,-0.1,0.14,1.54,9.2,1.38,1.63,0.95,1.32,1.91,0.27
pontoon boat,7.3999999999999995,5,1,9,64,8,11,7,7,90,0,12,84,5,33,230,0.64,0.0,11.11,3,0,0,7.11,12.86,0.39,0,1,0,0,0,3,2,3,11.11,0.0,42.86,42.86,0.68,0.14,1.22,8.65,1.08,1.49,0.95,0.95,12.16,0.0
poobie,103.6,0,15,213,1223,198,224,103,120,268,23,182,1428,50,566,3746,0.54,12.64,7.04,26,17,0,5.74,2.6,0.07,9,60,29,11,1,20,3,34,28.17,37.93,19.42,33.01,0.0,0.14,2.06,11.81,1.91,2.16,0.99,1.16,2.59,0.22
poodIe,44.7,1,2,44,384,42,56,66,70,349,9,82,406,10,160,1796,1.25,10.98,4.55,14,4,0,8.73,5.29,0.19,3,8,4,2,0,14,5,20,18.18,50.0,21.21,30.3,0.02,0.04,0.98,8.59,0.94,1.25,1.48,1.57,7.81,0.2
Poos,0.7,-1,0,1,5,1,2,0,0,0,0,2,10,0,4,35,0.0,0.0,0.0,1,0,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.43,0.0,1.43,7.14,1.43,2.86,0.0,0.0,0.0,0.0
Poppenheimer,58.9,-1,12,97,629,84,98,54,71,144,10,109,628,80,264,2285,0.72,9.17,12.37,14,17,1,6.48,2.67,0.06,3,25,6,2,1,11,2,14,25.77,33.33,20.37,25.93,-0.02,0.2,1.65,10.68,1.43,1.66,0.92,1.21,2.44,0.17
PotatoPotato,51.7,7,9,92,605,81,92,34,41,72,13,94,650,35,261,2147,0.45,13.83,9.78,11,7,2,6.58,2.12,0.03,3,23,12,5,1,7,1,7,25.0,41.67,20.59,20.59,0.14,0.17,1.78,11.7,1.57,1.78,0.66,0.79,1.39,0.25
praopraoprao,99.9,-5,3,82,382,78,119,118,136,1365,24,180,903,180,390,3167,1.14,13.33,3.66,41,18,1,4.66,11.57,0.43,2,32,7,3,0,46,2,59,39.02,42.86,38.98,50.0,-0.05,0.03,0.82,3.82,0.78,1.19,1.18,1.36,13.66,0.24
Prime,314.2,0,48,528,2818,477,564,321,406,1404,69,566,4143,260,1672,9815,0.72,12.19,9.09,87,85,3,5.34,4.37,0.14,19,190,56,15,4,82,21,95,35.98,26.79,25.55,29.6,0.0,0.15,1.68,8.97,1.52,1.8,1.02,1.29,4.47,0.22
profquibb,8.0,2,0,5,32,5,6,25,26,68,2,14,52,0,20,237,4.33,14.29,0.0,1,1,0,6.4,2.72,0.29,0,1,0,0,0,11,1,14,20.0,0.0,44.0,56.0,0.25,0.0,0.62,4.0,0.62,0.75,3.12,3.25,8.5,0.25
PuyoPuyo,337.3,2,27,454,3240,425,538,345,397,1673,46,597,3076,357,1276,13207,0.74,7.71,5.95,113,52,2,7.14,4.85,0.13,26,104,36,15,7,74,14,90,22.91,41.67,21.45,26.09,0.01,0.08,1.35,9.61,1.26,1.6,1.02,1.18,4.96,0.14
Quacky,12.200000000000001,-5,1,25,139,24,25,9,9,13,3,22,174,0,68,457,0.36,13.64,4.0,1,0,0,5.56,1.44,0.03,0,8,3,1,0,1,1,1,32.0,33.33,11.11,11.11,-0.41,0.08,2.05,11.39,1.97,2.05,0.74,0.74,1.07,0.25
Quagmire,7.5,5,0,8,53,8,11,4,4,26,0,14,77,0,30,342,0.36,0.0,0.0,3,0,0,6.62,6.5,0.08,1,2,0,0,0,0,2,0,25.0,0.0,0.0,0.0,0.67,0.0,1.07,7.07,1.07,1.47,0.53,0.53,3.47,0.0
Rabz,137.9,-4,19,228,1885,205,229,142,163,328,19,243,1477,102,593,6012,0.71,7.82,8.33,24,21,4,8.27,2.31,0.05,20,43,22,13,0,31,7,32,18.86,59.09,21.83,22.54,-0.03,0.14,1.65,13.67,1.49,1.66,1.03,1.18,2.38,0.14
RageQuit,66.5,-9,4,76,698,72,105,90,96,351,14,120,563,165,250,2664,0.91,11.67,5.26,33,6,0,9.18,3.9,0.13,13,18,7,0,0,21,3,32,23.68,0.0,23.33,35.56,-0.14,0.06,1.14,10.5,1.08,1.58,1.35,1.44,5.28,0.21
Ragnar,153.2,8,16,201,1400,184,233,160,217,578,45,273,1439,170,598,5725,0.93,16.48,7.96,49,57,1,6.97,3.61,0.1,12,51,18,9,1,38,10,47,25.37,50.0,23.75,29.38,0.05,0.1,1.31,9.14,1.2,1.52,1.04,1.42,3.77,0.29
rai,162.8,0,14,180,1227,164,210,178,201,1160,32,289,1630,135,669,5591,0.96,11.07,7.78,46,23,2,6.82,6.52,0.21,8,39,24,12,2,44,6,55,21.67,50.0,24.72,30.9,0.0,0.09,1.11,7.54,1.01,1.29,1.09,1.23,7.13,0.2
rake,161.9,3,26,188,1113,160,204,213,254,1383,36,299,1454,211,609,5010,1.25,12.04,13.83,44,41,2,5.92,6.49,0.28,5,61,18,5,3,71,11,88,32.45,27.78,33.33,41.31,0.02,0.16,1.16,6.87,0.99,1.26,1.32,1.57,8.54,0.22
RandyB0Bandy,47.6,-3,8,88,550,78,94,37,47,139,8,86,671,60,274,1590,0.5,9.3,9.09,16,10,2,6.25,3.76,0.09,5,21,11,2,0,6,2,12,23.86,18.18,16.22,32.43,-0.06,0.17,1.85,11.55,1.64,1.97,0.78,0.99,2.92,0.17
RASCAL,11.899999999999999,10,2,12,66,10,13,15,15,162,2,22,116,0,46,344,1.15,9.09,16.67,3,0,0,5.5,10.8,0.47,1,2,1,1,0,4,2,5,16.67,100.0,26.67,33.33,0.84,0.17,1.01,5.55,0.84,1.09,1.26,1.26,13.61,0.17
Rascasse,0.4,0,0,0,0,0,0,0,0,10,0,0,0,2,0,9,0.0,0.0,0.0,0,0,0,0.0,0.0,1.11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
Rasta Mon,8.0,-1,0,2,5,2,2,8,10,77,2,14,42,10,18,290,5.0,14.29,0.0,0,2,0,2.5,9.62,0.27,0,1,0,0,0,2,0,2,50.0,0.0,25.0,25.0,-0.12,0.0,0.25,0.62,0.25,0.25,1.0,1.25,9.62,0.25
Rayn,56.9,1,4,64,588,60,74,73,82,201,9,101,513,60,212,2292,1.11,8.91,6.25,14,9,0,9.19,2.75,0.09,7,14,6,4,0,7,5,13,21.88,66.67,9.59,17.81,0.02,0.07,1.12,10.33,1.05,1.3,1.28,1.44,3.53,0.16
rc,335.2,11,31,349,1914,316,430,364,457,2916,85,612,3460,410,1438,10985,1.06,13.89,8.88,114,93,2,5.48,8.01,0.27,9,110,53,21,4,117,14,148,31.52,39.62,32.14,40.66,0.03,0.09,1.04,5.71,0.94,1.28,1.09,1.36,8.7,0.25
realtea,189.9,31,19,175,1232,155,198,302,388,2188,81,338,1634,212,680,5638,1.96,23.96,10.86,43,86,1,7.04,7.25,0.39,10,36,23,7,2,113,10,122,20.57,30.43,37.42,40.4,0.16,0.1,0.92,6.49,0.82,1.04,1.59,2.04,11.52,0.43
rebel fox,90.4,19,8,82,530,73,107,153,180,852,16,160,878,141,367,2738,1.68,10.0,9.76,34,27,1,6.46,5.57,0.31,1,19,10,0,1,65,6,74,23.17,0.0,42.48,48.37,0.21,0.09,0.91,5.86,0.81,1.18,1.69,1.99,9.42,0.18
RedBull,175.6,2,25,276,1463,249,321,201,226,638,32,310,1992,157,813,5931,0.7,10.32,9.06,72,25,2,5.3,3.17,0.11,13,95,33,12,5,51,7,64,34.42,36.36,25.37,31.84,0.01,0.14,1.57,8.33,1.42,1.83,1.14,1.29,3.63,0.18
Regicide,16.5,-1,1,16,131,15,20,23,23,118,0,30,178,0,70,672,1.15,0.0,6.25,5,0,0,8.19,5.13,0.18,1,4,3,2,0,7,2,7,25.0,66.67,30.43,30.43,-0.06,0.06,0.97,7.94,0.91,1.21,1.39,1.39,7.15,0.0
Rick G. #853,98.8,0,14,159,855,145,173,96,105,591,21,178,1164,70,472,3007,0.61,11.8,8.81,28,9,0,5.38,6.16,0.2,5,50,12,4,3,28,4,29,31.45,33.33,29.17,30.21,0.0,0.14,1.61,8.65,1.47,1.75,0.97,1.06,5.98,0.21
rina,81.0,-4,13,125,782,109,135,87,110,421,19,146,1071,80,436,2793,0.81,13.01,10.4,26,23,3,6.26,4.84,0.15,6,42,20,6,0,22,6,29,33.6,30.0,25.29,33.33,-0.05,0.16,1.54,9.65,1.35,1.67,1.07,1.36,5.2,0.23
Ritual,34.2,1,1,31,232,30,38,67,76,518,9,64,388,5,153,937,2.0,14.06,3.23,8,9,0,7.48,7.73,0.55,1,7,1,0,0,27,0,35,22.58,0.0,40.3,52.24,0.03,0.03,0.91,6.78,0.88,1.11,1.96,2.22,15.15,0.26
Rizz,92.8,-16,8,129,621,121,174,95,116,411,12,173,890,110,372,3342,0.67,6.94,6.2,53,21,0,4.81,4.33,0.12,2,45,20,6,3,26,6,29,34.88,30.0,27.37,30.53,-0.17,0.09,1.39,6.69,1.3,1.88,1.02,1.25,4.43,0.13
rizzmaster,22.4,11,2,30,253,28,40,19,24,83,2,40,236,55,103,918,0.6,5.0,6.67,12,5,0,8.43,4.37,0.09,3,5,0,0,0,1,2,2,16.67,0.0,5.26,10.53,0.49,0.09,1.34,11.29,1.25,1.79,0.85,1.07,3.71,0.09
Robiny,227.0,-25,9,247,1370,238,310,180,221,986,57,415,2420,140,980,7884,0.71,13.73,3.64,72,41,0,5.55,5.48,0.13,17,75,29,13,2,50,12,55,30.36,44.83,27.78,30.56,-0.11,0.04,1.09,6.04,1.05,1.37,0.79,0.97,4.34,0.25
rolf,177.5,3,21,245,2122,219,259,192,223,771,34,318,1963,190,810,6893,0.86,10.69,8.57,40,31,5,8.66,4.02,0.11,18,39,19,8,1,46,6,55,15.92,42.11,23.96,28.65,0.02,0.12,1.38,11.95,1.23,1.46,1.08,1.26,4.34,0.19
Rolling Bum,8.1,-1,1,11,95,10,14,5,7,17,0,14,102,10,42,371,0.5,0.0,9.09,4,2,0,8.64,3.4,0.05,0,1,2,1,0,1,0,2,9.09,50.0,20.0,40.0,-0.12,0.12,1.36,11.73,1.23,1.73,0.62,0.86,2.1,0.0
rollingstone,59.9,-9,7,112,694,104,124,31,36,78,16,100,713,25,285,2418,0.29,16.0,6.25,20,5,1,6.2,2.52,0.03,6,38,13,10,1,6,2,8,33.93,76.92,19.35,25.81,-0.15,0.12,1.87,11.59,1.74,2.07,0.52,0.6,1.3,0.27
RoVo,15.5,4,1,19,185,18,20,16,17,41,3,28,184,0,72,592,0.85,10.71,5.26,2,1,0,9.74,2.56,0.07,2,4,2,2,0,3,1,3,21.05,100.0,18.75,18.75,0.26,0.06,1.23,11.94,1.16,1.29,1.03,1.1,2.65,0.19
Roxas,356.7,-30,33,543,3329,508,650,338,418,1751,77,635,4157,290,1678,11895,0.64,12.13,6.08,142,80,2,6.13,5.18,0.15,21,178,68,25,0,87,17,99,32.78,36.76,25.74,29.29,-0.08,0.09,1.52,9.33,1.42,1.82,0.95,1.17,4.91,0.22
Rudey,91.1,17,10,81,589,70,112,154,187,899,23,159,784,58,317,3137,1.67,14.47,12.35,42,33,1,7.27,5.84,0.29,5,20,9,5,1,56,3,69,24.69,55.56,36.36,44.81,0.19,0.11,0.89,6.47,0.77,1.23,1.69,2.05,9.87,0.25
Russ,692.6,-42,57,658,4176,594,822,1083,1259,7169,210,1234,6811,949,2846,21844,1.53,17.02,8.66,228,176,7,6.35,6.62,0.33,36,186,60,26,4,351,41,454,28.27,43.33,32.41,41.92,-0.06,0.08,0.95,6.03,0.86,1.19,1.56,1.82,10.35,0.3
Sadness,328.0,25,36,438,3241,398,481,300,371,2039,66,594,4014,273,1628,10707,0.77,11.11,8.22,83,71,4,7.4,6.8,0.19,35,112,55,19,2,87,26,108,25.57,34.55,29.0,36.0,0.08,0.11,1.34,9.88,1.21,1.47,0.91,1.13,6.22,0.2
Salmond Milk,57.7,5,9,83,689,74,90,86,101,207,16,102,654,39,261,2440,1.12,15.69,10.84,16,15,0,8.3,2.41,0.08,8,17,12,5,0,20,5,23,20.48,41.67,23.26,26.74,0.09,0.16,1.44,11.94,1.28,1.56,1.49,1.75,3.59,0.28
Sambal 1,25.4,-2,1,34,133,33,43,23,32,133,6,48,280,35,117,901,0.74,12.5,2.94,10,9,0,3.91,5.78,0.15,0,13,4,3,0,3,1,5,38.24,75.0,13.04,21.74,-0.08,0.04,1.34,5.24,1.3,1.69,0.91,1.26,5.24,0.24
Sanik,8.0,-5,1,8,51,7,10,16,17,106,1,14,113,15,47,282,1.7,7.14,12.5,3,1,0,6.38,6.62,0.38,0,2,0,0,0,7,1,8,25.0,0.0,43.75,50.0,-0.62,0.12,1.0,6.38,0.88,1.25,2.0,2.12,13.25,0.12
Schmuck,45.9,-6,2,17,139,15,24,76,87,453,3,83,276,40,116,1679,3.62,3.61,11.76,9,11,0,8.18,5.96,0.27,2,2,2,1,1,24,1,26,11.76,50.0,31.58,34.21,-0.13,0.04,0.37,3.03,0.33,0.52,1.66,1.9,9.87,0.07
Schweddys,27.4,8,2,31,305,28,34,29,36,93,12,46,237,30,98,1088,1.06,26.09,6.45,6,7,1,9.84,3.21,0.09,2,7,4,0,0,3,0,6,22.58,0.0,10.34,20.69,0.29,0.07,1.13,11.13,1.02,1.24,1.06,1.31,3.39,0.44
scottyD 123,30.4,-12,2,36,272,34,45,31,33,126,0,54,312,20,128,1230,0.73,0.0,5.56,11,2,0,7.56,4.06,0.1,2,8,4,2,0,4,0,5,22.22,50.0,12.9,16.13,-0.39,0.07,1.18,8.95,1.12,1.48,1.02,1.09,4.14,0.0
Sgt Ducky,60.9,-9,6,88,494,82,106,61,62,419,9,108,738,25,295,2250,0.58,8.33,6.82,24,1,0,5.61,6.87,0.19,5,36,15,5,1,17,1,19,40.91,33.33,27.87,31.15,-0.15,0.1,1.44,8.11,1.35,1.74,1.0,1.02,6.88,0.15
shaggydog,23.3,1,2,28,164,26,34,31,38,100,5,42,280,75,123,935,1.12,11.9,7.14,8,7,0,5.86,3.23,0.11,1,8,5,3,0,7,4,8,28.57,60.0,22.58,25.81,0.04,0.09,1.2,7.04,1.12,1.46,1.33,1.63,4.29,0.21
shirt,8.6,-1,2,12,57,10,17,5,7,75,1,16,81,0,32,258,0.41,6.25,16.67,7,2,0,4.75,15.0,0.29,0,2,2,1,0,0,0,1,16.67,50.0,0.0,20.0,-0.12,0.23,1.4,6.63,1.16,1.98,0.58,0.81,8.72,0.12
Shit,8.9,2,0,17,78,17,17,15,16,45,0,14,101,5,41,332,0.94,0.0,0.0,0,1,0,4.59,3.0,0.14,0,8,3,1,0,5,1,6,47.06,33.33,33.33,40.0,0.22,0.0,1.91,8.76,1.91,1.91,1.69,1.8,5.06,0.0
shm,9.5,1,0,13,72,13,16,12,16,40,1,18,96,55,49,406,1.0,5.56,0.0,3,4,0,5.54,3.33,0.1,0,3,0,0,0,2,1,3,23.08,0.0,16.67,25.0,0.11,0.0,1.37,7.58,1.37,1.68,1.26,1.68,4.21,0.11
sholmes,31.3,14,9,56,435,46,57,34,45,121,7,56,375,60,160,1259,0.79,12.5,16.07,11,11,1,7.77,3.56,0.1,3,15,6,5,1,9,1,16,26.79,83.33,26.47,47.06,0.45,0.29,1.79,13.9,1.47,1.82,1.09,1.44,3.87,0.22
Sick Fuck,41.900000000000006,12,6,47,256,41,54,55,66,272,11,72,437,50,180,1404,1.22,15.28,12.77,13,11,0,5.45,4.95,0.19,1,13,4,2,0,18,4,25,27.66,50.0,32.73,45.45,0.29,0.14,1.12,6.11,0.98,1.29,1.31,1.58,6.49,0.26
sicky,12.399999999999999,0,0,13,71,13,19,14,17,27,2,24,127,0,50,532,0.89,8.33,0.0,6,3,0,5.46,1.93,0.05,0,3,2,1,0,4,2,4,23.08,50.0,28.57,28.57,0.0,0.0,1.05,5.73,1.05,1.53,1.13,1.37,2.18,0.16
Signus-X,8.0,-2,2,15,117,13,16,7,7,10,2,14,103,0,40,347,0.44,14.29,13.33,3,0,0,7.8,1.43,0.03,0,2,1,1,0,2,0,2,13.33,100.0,28.57,28.57,-0.25,0.25,1.88,14.62,1.62,2.0,0.88,0.88,1.25,0.25
