Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Signus-X,8.0,3,0,2,6,2,8,11,13,94,1,21,65,0,26,228,1.62,4.76,0.0,6,2,0,3.0,8.55,0.41,0,0,0,0,0,5,1,6,0.0,0.0,45.45,54.55,0.38,0.0,0.25,0.75,0.25,1.0,1.38,1.62,11.75,0.12
SilentOne,181.8,-3,21,286,2128,259,302,210,248,593,47,342,2090,80,836,6931,0.82,13.74,7.34,43,38,6,7.44,2.82,0.09,17,66,27,9,3,31,5,48,23.08,33.33,14.76,22.86,-0.02,0.12,1.57,11.71,1.42,1.66,1.16,1.36,3.26,0.26
sinagot,77.9,-19,4,91,521,86,115,84,89,464,6,135,645,90,270,3051,0.77,4.44,4.4,29,5,1,5.73,5.52,0.15,2,29,12,8,0,21,6,26,31.87,66.67,25.0,30.95,-0.24,0.05,1.17,6.69,1.1,1.48,1.08,1.14,5.96,0.08
Sinatra,62.4,-11,4,51,454,46,70,67,79,606,11,110,464,40,188,2311,1.13,10.0,7.84,24,12,1,8.9,9.04,0.26,5,10,5,2,1,13,2,15,19.61,40.0,19.4,22.39,-0.18,0.06,0.82,7.28,0.74,1.12,1.07,1.27,9.71,0.18
Sir Cle Jerk,40.0,5,4,58,304,54,68,32,45,93,12,81,458,40,188,1531,0.66,14.81,6.9,14,13,0,5.24,2.91,0.06,1,19,11,5,0,7,4,8,32.76,45.45,21.88,25.0,0.12,0.1,1.45,7.6,1.35,1.7,0.8,1.12,2.33,0.3
skee lo,51.1,-11,5,71,464,66,85,47,52,355,8,101,545,28,219,1782,0.61,7.92,7.04,19,5,0,6.54,7.55,0.2,2,20,9,6,1,7,0,13,28.17,66.67,14.89,27.66,-0.22,0.1,1.39,9.08,1.29,1.66,0.92,1.02,6.95,0.16
skibbity,132.1,-3,10,173,1320,162,217,125,158,757,37,242,1382,85,555,4853,0.73,15.29,5.78,55,33,1,7.63,6.06,0.16,11,44,17,6,0,31,8,45,25.43,35.29,24.8,36.0,-0.02,0.08,1.31,9.99,1.23,1.64,0.95,1.2,5.73,0.28
Skip,94.3,-15,8,157,1128,147,178,48,59,67,9,168,1053,205,457,3659,0.33,5.36,5.1,31,11,2,7.18,1.4,0.02,10,52,18,5,1,8,2,8,33.12,27.78,16.67,16.67,-0.16,0.08,1.66,11.96,1.56,1.89,0.51,0.63,0.71,0.1
SleepyBoi,281.5,28,35,388,2479,353,434,275,320,1194,58,519,3175,230,1286,8573,0.74,11.18,9.02,81,45,0,6.39,4.34,0.14,13,95,49,16,2,68,10,93,24.48,32.65,24.73,33.82,0.1,0.12,1.38,8.81,1.25,1.54,0.98,1.14,4.24,0.21
slime666,73.5,5,12,125,764,112,131,80,85,302,5,135,874,40,352,2878,0.65,3.7,9.6,19,5,1,6.11,3.78,0.1,5,35,15,2,1,17,2,26,28.0,13.33,21.25,32.5,0.07,0.16,1.7,10.39,1.52,1.78,1.09,1.16,4.11,0.07
SluffAndRuff,83.4,3,11,106,820,95,116,109,126,536,25,164,819,20,324,2391,1.09,15.24,10.38,21,17,0,7.74,4.92,0.22,7,27,14,6,1,42,5,45,25.47,42.86,38.53,41.28,0.04,0.13,1.27,9.83,1.14,1.39,1.31,1.51,6.43,0.3
SmallyBigs,218.2,47,29,341,2156,309,382,249,298,1026,36,413,2580,221,1053,7296,0.78,8.72,8.5,73,49,3,6.32,4.12,0.14,14,97,39,23,1,65,13,96,28.45,58.97,26.1,38.55,0.22,0.13,1.56,9.88,1.42,1.75,1.14,1.37,4.7,0.16
smelly cat,21.2,11,7,35,203,28,33,25,37,78,6,38,238,5,93,733,1.12,15.79,20.0,5,12,0,5.8,3.12,0.11,0,6,3,3,0,3,5,4,17.14,100.0,12.0,16.0,0.52,0.33,1.65,9.58,1.32,1.56,1.18,1.75,3.68,0.28
smoji_,131.9,13,14,176,1146,161,203,113,150,774,33,239,1464,167,610,4529,0.74,13.81,7.95,42,37,1,6.51,6.85,0.17,12,59,30,12,2,30,4,29,33.52,40.0,26.55,25.66,0.1,0.11,1.33,8.69,1.22,1.54,0.86,1.14,5.87,0.25
snackpack,236.2,10,29,310,1617,278,357,292,320,1670,29,436,2636,303,1090,7986,0.9,6.65,9.35,79,28,3,5.22,5.72,0.21,7,92,36,17,3,87,12,100,29.68,47.22,29.79,34.25,0.04,0.12,1.31,6.85,1.18,1.51,1.24,1.35,7.07,0.12
snaxolotl,431.7,19,89,756,5330,661,753,324,421,613,99,792,5566,280,2238,16053,0.56,12.5,11.77,92,97,6,7.05,1.89,0.04,35,160,66,23,7,48,12,67,21.16,34.85,14.81,20.68,0.04,0.21,1.75,12.35,1.53,1.74,0.75,0.98,1.42,0.23
Snekster,251.0,2,26,336,2515,305,393,235,269,1003,35,471,2374,180,960,9963,0.68,7.43,7.74,88,34,5,7.49,4.27,0.1,25,86,43,25,1,53,13,65,25.6,58.14,22.55,27.66,0.01,0.1,1.34,10.02,1.22,1.57,0.94,1.07,4.0,0.14
Solo Dolo,10.9,0,2,19,47,17,19,21,21,38,1,18,128,0,48,357,1.11,5.56,10.53,2,0,0,2.47,1.81,0.11,0,12,3,1,0,4,0,5,63.16,33.33,19.05,23.81,0.0,0.18,1.74,4.31,1.56,1.74,1.93,1.93,3.49,0.09
solongloser,125.60000000000001,2,23,221,1349,197,215,111,122,386,21,222,1468,20,580,4525,0.57,9.46,10.41,18,11,1,6.1,3.48,0.09,7,53,16,6,0,23,5,32,23.98,37.5,20.72,28.83,0.02,0.18,1.76,10.74,1.57,1.71,0.88,0.97,3.07,0.17
Some BalI,24.0,-2,1,38,262,36,39,26,26,117,2,42,282,0,110,904,0.67,4.76,2.63,3,0,1,6.89,4.5,0.13,3,12,2,1,0,9,0,9,31.58,50.0,34.62,34.62,-0.08,0.04,1.58,10.92,1.5,1.62,1.08,1.08,4.88,0.08
Some Ball 1,97.3,-8,13,158,1302,145,173,120,128,265,15,181,1063,80,434,3759,0.74,8.29,8.23,28,8,0,8.24,2.21,0.07,9,24,10,3,1,17,3,28,15.19,30.0,14.17,23.33,-0.08,0.13,1.62,13.38,1.49,1.78,1.23,1.32,2.72,0.15
Some Ball 64,58.5,7,2,33,156,31,48,139,171,561,12,104,406,15,159,2003,3.56,11.54,6.06,17,32,0,4.73,4.04,0.28,1,13,9,4,0,45,5,60,39.39,44.44,32.37,43.17,0.12,0.03,0.56,2.67,0.53,0.82,2.38,2.92,9.59,0.21
Some Baloney,0.2,-1,0,1,0,0,0,1,1,1,0,0,0,0,0,6,0.0,0.0,0.0,0,0,1,0.0,1.0,0.17,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,-5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0
Some Boat 1,13.2,-4,1,18,117,17,23,16,22,91,6,24,135,20,56,423,0.96,25.0,5.56,6,6,0,6.5,5.69,0.22,1,6,3,0,0,8,1,8,33.33,0.0,50.0,50.0,-0.3,0.08,1.36,8.86,1.29,1.74,1.21,1.67,6.89,0.45
SomeBall41,22.5,0,1,22,126,21,26,37,37,160,2,42,230,0,90,918,1.42,4.76,4.55,5,0,0,5.73,4.32,0.17,1,5,5,2,0,14,2,15,22.73,40.0,37.84,40.54,0.0,0.04,0.98,5.6,0.93,1.16,1.64,1.64,7.11,0.09
SomeKen,24.1,-6,3,28,230,25,34,43,45,189,5,42,243,25,99,894,1.32,11.9,10.71,9,2,0,8.21,4.4,0.21,3,4,1,0,2,18,1,24,14.29,0.0,41.86,55.81,-0.25,0.12,1.16,9.54,1.04,1.41,1.78,1.87,7.84,0.21
Sommeballier,23.200000000000003,9,1,18,204,17,23,40,41,198,7,45,256,15,103,809,1.78,15.56,5.56,6,1,0,11.33,4.95,0.24,3,3,1,0,0,13,2,16,16.67,0.0,32.5,40.0,0.39,0.04,0.78,8.79,0.73,0.99,1.72,1.77,8.53,0.3
SoulCake,192.5,1,15,186,1148,167,227,247,299,1955,49,352,2077,139,843,5957,1.32,13.92,8.06,60,52,4,6.17,7.91,0.33,4,50,26,12,0,88,11,102,26.88,46.15,35.63,41.3,0.01,0.08,0.97,5.96,0.87,1.18,1.28,1.55,10.16,0.25
SoulSauce,86.9,16,15,147,1092,132,154,64,81,161,17,157,903,40,364,3428,0.53,10.83,10.2,22,17,0,7.43,2.52,0.05,8,27,16,6,2,9,1,12,18.37,37.5,14.06,18.75,0.18,0.17,1.69,12.57,1.52,1.77,0.74,0.93,1.85,0.2
Soupy,7.7,-5,2,17,109,15,15,4,5,19,3,14,88,10,36,284,0.33,21.43,11.76,0,1,0,6.41,4.75,0.07,0,5,2,1,1,1,0,1,29.41,50.0,25.0,25.0,-0.65,0.26,2.21,14.16,1.95,1.95,0.52,0.65,2.47,0.39
Sphero Agnew,18.3,-4,0,20,126,20,25,33,36,103,3,31,162,25,67,741,1.44,9.68,0.0,5,3,0,6.3,3.12,0.14,2,8,2,1,0,11,2,15,40.0,50.0,33.33,45.45,-0.22,0.0,1.09,6.89,1.09,1.37,1.8,1.97,5.63,0.16
SphinctrSlyr,28.0,3,2,43,232,39,45,41,44,158,7,46,286,32,120,1124,0.98,15.22,4.65,6,3,2,5.4,3.85,0.14,1,10,7,4,1,5,0,6,23.26,57.14,12.2,14.63,0.11,0.07,1.54,8.29,1.39,1.61,1.46,1.57,5.64,0.25
Spiff,0.3,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0.0,0.0,0.06,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0
spills,43.4,2,9,61,667,49,65,37,54,32,16,83,446,110,198,1750,0.83,19.28,14.75,16,17,3,10.93,0.86,0.02,11,10,4,3,1,2,1,6,16.39,75.0,5.41,16.22,0.05,0.21,1.41,15.37,1.13,1.5,0.85,1.24,0.74,0.37
Squeeb,47.6,6,11,78,574,67,79,72,87,223,17,86,526,10,210,1870,1.1,19.77,14.1,12,15,0,7.36,3.1,0.12,3,14,7,1,1,24,2,26,17.95,14.29,33.33,36.11,0.13,0.23,1.64,12.06,1.41,1.66,1.51,1.83,4.68,0.36
Squish,143.8,-10,6,175,1130,169,223,160,191,513,31,253,1504,88,609,5419,0.86,12.25,3.43,54,31,0,6.46,3.21,0.09,10,48,17,7,2,37,4,48,27.43,41.18,23.12,30.0,-0.07,0.04,1.22,7.86,1.18,1.55,1.11,1.33,3.57,0.22
Stronk,144.4,-10,13,153,837,138,181,163,198,1480,41,267,1650,150,676,4404,1.09,15.36,8.5,43,35,2,5.47,9.08,0.34,3,52,21,5,2,54,10,59,33.99,23.81,33.13,36.2,-0.07,0.09,1.06,5.8,0.96,1.25,1.13,1.37,10.25,0.28
suicidebypop,11.1,8,3,14,103,11,18,15,15,49,1,20,108,5,43,323,0.83,5.0,21.43,7,0,0,7.36,3.27,0.15,0,2,1,0,0,7,4,10,14.29,0.0,46.67,66.67,0.72,0.27,1.26,9.28,0.99,1.62,1.35,1.35,4.41,0.09
supergremlin,82.3,-6,3,92,810,88,121,99,107,631,12,150,785,145,337,3191,0.88,8.0,3.26,33,8,1,8.8,6.37,0.2,11,16,7,2,0,38,2,41,17.39,28.57,38.38,41.41,-0.07,0.04,1.12,9.84,1.07,1.47,1.2,1.3,7.67,0.15
SuperPoopman,158.2,-33,8,234,1476,225,286,179,200,682,41,283,1633,50,656,6133,0.7,14.49,3.42,61,21,1,6.31,3.81,0.11,8,61,28,12,0,41,7,56,26.07,42.86,22.91,31.28,-0.21,0.05,1.48,9.33,1.42,1.81,1.13,1.26,4.31,0.26
Sussy Blocka,41.0,-10,3,63,370,59,70,45,52,169,9,74,459,15,183,1589,0.74,12.16,4.76,11,7,1,5.87,3.76,0.11,3,17,7,3,0,13,2,15,26.98,42.86,28.89,33.33,-0.24,0.07,1.54,9.02,1.44,1.71,1.1,1.27,4.12,0.22
SWAGSTEIN2.0,16.8,1,0,17,145,17,21,30,36,132,4,28,153,0,60,663,1.71,14.29,0.0,4,6,0,8.53,4.4,0.2,1,3,2,1,0,11,1,14,17.65,50.0,36.67,46.67,0.06,0.0,1.01,8.63,1.01,1.25,1.79,2.14,7.86,0.24
Sway,84.2,-7,13,123,934,109,138,88,104,470,13,145,909,65,367,3013,0.75,8.97,10.57,29,16,1,7.59,5.34,0.16,10,25,14,7,3,21,4,26,20.33,50.0,23.86,29.55,-0.08,0.15,1.46,11.09,1.29,1.64,1.05,1.24,5.58,0.15
Swift,36.2,2,5,57,342,52,64,48,49,158,3,67,467,65,197,1418,0.77,4.48,8.77,12,1,0,6.0,3.29,0.11,1,14,2,1,0,13,2,25,24.56,50.0,27.08,52.08,0.06,0.14,1.57,9.45,1.44,1.77,1.33,1.35,4.36,0.08
Swully,126.2,-29,6,160,1045,151,212,162,187,950,28,231,1137,155,476,4678,0.88,12.12,3.75,61,25,3,6.53,5.86,0.2,7,37,20,10,1,47,6,60,23.12,50.0,29.01,37.04,-0.23,0.05,1.27,8.28,1.2,1.68,1.28,1.48,7.53,0.22
T.Bomballdil,159.9,9,12,211,1425,198,241,185,231,876,40,284,1799,158,731,5888,0.96,14.08,5.69,43,46,1,6.75,4.74,0.15,11,51,22,6,0,52,11,66,24.17,27.27,28.11,35.68,0.06,0.08,1.32,8.91,1.24,1.51,1.16,1.44,5.48,0.25
T_Y,38.8,2,4,32,298,27,52,48,67,237,10,84,347,40,144,1541,1.29,11.9,12.5,25,19,1,9.31,4.94,0.15,3,4,2,2,0,19,4,20,12.5,100.0,39.58,41.67,0.05,0.1,0.82,7.68,0.7,1.34,1.24,1.73,6.11,0.26
Taurus,82.3,8,10,90,680,79,102,107,116,705,16,147,778,30,310,2848,1.14,10.88,11.11,23,9,1,7.56,6.59,0.25,6,21,6,2,1,34,8,35,23.33,33.33,31.78,32.71,0.1,0.12,1.09,8.26,0.96,1.24,1.3,1.41,8.57,0.19
tbiol,63.1,-2,3,53,538,50,74,63,107,280,31,111,519,102,223,2667,1.45,27.93,5.66,24,44,0,10.15,4.44,0.1,8,13,6,1,1,14,5,25,24.53,16.67,22.22,39.68,-0.03,0.05,0.84,8.53,0.79,1.17,1.0,1.7,4.44,0.49
Ted,161.8,9,32,281,2414,244,275,99,117,379,41,307,1928,130,780,5816,0.43,13.36,11.39,31,18,5,8.59,3.83,0.07,28,48,15,10,6,22,2,30,17.08,66.67,22.22,30.3,0.06,0.2,1.74,14.92,1.51,1.7,0.61,0.72,2.34,0.25
TERROR NUGS,113.3,1,12,124,999,110,152,164,187,1035,23,207,1005,148,423,3916,1.23,11.11,9.68,42,23,2,8.06,6.31,0.26,9,31,12,4,2,50,8,68,25.0,33.33,30.49,41.46,0.01,0.11,1.09,8.82,0.97,1.34,1.45,1.65,9.14,0.2
Terry,8.9,-1,1,16,124,15,16,6,6,27,0,16,108,0,42,389,0.38,0.0,6.25,1,0,0,7.75,4.5,0.07,2,4,0,0,0,2,0,2,25.0,0.0,33.33,33.33,-0.11,0.11,1.8,13.93,1.69,1.8,0.67,0.67,3.03,0.0
tha king,238.3,0,18,260,1996,239,317,280,322,1610,60,450,2547,115,1021,8002,1.02,13.33,6.92,78,42,3,7.68,5.75,0.2,19,69,22,9,0,71,23,89,26.54,40.91,25.36,31.79,0.0,0.08,1.09,8.38,1.0,1.33,1.17,1.35,6.76,0.25
The Bhutan,7.3,5,1,9,67,8,8,10,10,48,1,14,40,0,16,259,1.25,7.14,11.11,0,0,0,7.44,4.8,0.19,0,0,0,0,0,4,0,5,0.0,0.0,40.0,50.0,0.68,0.14,1.23,9.18,1.1,1.1,1.37,1.37,6.58,0.14
TheBadBall,31.799999999999997,0,3,42,215,39,57,18,18,203,1,72,351,20,142,1163,0.32,1.39,7.14,18,0,0,5.12,11.28,0.17,0,15,1,1,2,5,1,6,35.71,100.0,27.78,33.33,0.0,0.09,1.32,6.76,1.23,1.79,0.57,0.57,6.38,0.03
TheBob18,23.3,-8,6,42,256,36,41,38,40,89,3,42,285,35,119,885,0.98,7.14,14.29,5,2,0,6.1,2.34,0.1,1,7,7,5,0,9,3,12,16.67,71.43,23.68,31.58,-0.34,0.26,1.8,10.99,1.55,1.76,1.63,1.72,3.82,0.13
TheChowMein,13.4,-6,0,12,37,12,21,7,7,65,0,24,115,5,45,539,0.33,0.0,0.0,9,0,0,3.08,9.29,0.12,0,8,2,0,0,1,1,2,66.67,0.0,14.29,28.57,-0.45,0.0,0.9,2.76,0.9,1.57,0.52,0.52,4.85,0.0
TheG,194.7,-22,17,295,1974,275,320,207,225,767,37,364,2295,55,911,7018,0.7,10.16,5.76,45,18,3,6.69,3.71,0.11,16,90,32,13,2,47,10,63,30.51,40.62,22.71,30.43,-0.11,0.09,1.52,10.14,1.41,1.64,1.06,1.16,3.94,0.19
TheNippIe,29.700000000000003,0,2,39,296,35,43,22,25,183,4,55,338,10,136,1170,0.58,7.27,5.13,8,3,2,7.59,8.32,0.16,3,9,5,1,0,5,4,10,23.08,20.0,22.73,45.45,0.0,0.07,1.31,9.97,1.18,1.45,0.74,0.84,6.16,0.13
Therapist,165.4,8,25,199,1954,171,224,218,241,1068,19,302,1684,150,694,6326,1.08,6.29,12.56,53,23,3,9.82,4.9,0.17,24,32,16,6,0,59,12,77,16.08,37.5,27.06,35.32,0.05,0.15,1.2,11.81,1.03,1.35,1.32,1.46,6.46,0.11
Thermostat,27.2,1,2,34,479,31,38,25,35,97,12,54,188,20,76,1021,0.92,22.22,5.88,7,10,1,14.09,3.88,0.1,8,7,0,0,1,6,0,9,20.59,0.0,24.0,36.0,0.04,0.07,1.25,17.61,1.14,1.4,0.92,1.29,3.57,0.44
TheWorst,8.0,-3,0,16,83,16,16,12,12,46,2,14,91,0,36,309,0.75,14.29,0.0,0,0,0,5.19,3.83,0.15,1,6,1,0,0,6,0,7,37.5,0.0,50.0,58.33,-0.38,0.0,2.0,10.38,2.0,2.0,1.5,1.5,5.75,0.25
TheYoungWolf,77.1,-5,13,112,843,98,134,58,76,422,20,147,785,60,318,2435,0.57,13.61,11.61,36,18,1,7.53,7.28,0.17,7,24,9,1,2,22,1,27,21.43,11.11,37.93,46.55,-0.06,0.17,1.45,10.93,1.27,1.74,0.75,0.99,5.47,0.26
TicklMeElmo,144.8,-17,14,165,1314,148,193,158,178,868,15,260,1348,198,571,5637,0.92,5.77,8.48,45,20,3,7.96,5.49,0.15,10,38,14,6,0,43,5,55,23.03,42.86,27.22,34.81,-0.12,0.1,1.14,9.07,1.02,1.33,1.09,1.23,5.99,0.1
TigertheLion,23.5,3,2,23,203,21,28,31,32,172,2,43,173,35,75,936,1.14,4.65,8.7,7,1,0,8.83,5.55,0.18,0,4,3,2,0,13,0,15,17.39,66.67,41.94,48.39,0.13,0.09,0.98,8.64,0.89,1.19,1.32,1.36,7.32,0.09
timo_tay,62.3,-7,7,52,339,45,75,95,109,813,19,121,462,40,188,1914,1.45,15.7,13.46,30,14,0,6.52,8.56,0.42,2,14,6,1,3,37,7,33,26.92,16.67,38.95,34.74,-0.11,0.11,0.83,5.44,0.72,1.2,1.52,1.75,13.05,0.3
Tinderfella,8.0,1,0,7,46,7,13,14,17,61,1,14,84,35,39,273,1.31,7.14,0.0,6,3,0,6.57,4.36,0.22,1,5,2,0,0,0,0,1,71.43,0.0,0.0,7.14,0.12,0.0,0.88,5.75,0.88,1.62,1.75,2.12,7.62,0.12
tnevlos,294.9,18,35,325,2266,290,411,332,468,2163,79,561,2861,335,1187,9641,1.14,14.08,10.77,121,136,0,6.97,6.52,0.22,19,79,32,17,2,113,13,123,24.31,53.12,34.04,37.05,0.06,0.12,1.1,7.68,0.98,1.39,1.13,1.59,7.33,0.27
toasty,87.1,3,13,162,1013,149,177,98,130,318,28,156,1178,30,470,2647,0.73,17.95,8.02,28,32,0,6.25,3.24,0.12,8,46,10,6,1,31,4,38,28.4,60.0,31.63,38.78,0.03,0.15,1.86,11.63,1.71,2.03,1.13,1.49,3.65,0.32
Toidi,307.2,-6,14,284,1564,268,388,510,587,3453,77,572,2882,226,1170,9649,1.51,13.46,4.93,120,77,2,5.51,6.77,0.36,13,91,37,12,3,203,32,259,32.04,32.43,39.8,50.78,-0.02,0.05,0.92,5.09,0.87,1.26,1.66,1.91,11.24,0.25
TOP CAT,8.6,1,2,12,76,10,11,8,9,36,2,16,106,30,48,389,0.82,12.5,16.67,1,1,0,6.33,4.5,0.09,1,3,2,2,0,0,0,0,25.0,100.0,0.0,0.0,0.12,0.23,1.4,8.84,1.16,1.28,0.93,1.05,4.19,0.23
Trapsin,105.6,-8,12,114,833,101,122,126,139,1034,21,186,1019,90,414,3385,1.14,11.29,10.53,21,13,1,7.31,8.21,0.31,7,23,8,1,0,42,4,56,20.18,12.5,33.33,44.44,-0.08,0.11,1.08,7.89,0.96,1.16,1.19,1.32,9.79,0.2
trash panda,414.0,-13,30,434,2778,399,527,481,569,2725,105,782,4071,361,1667,15857,1.08,13.43,6.91,128,88,5,6.4,5.67,0.17,20,135,52,18,0,143,23,158,31.11,34.62,29.73,32.85,-0.03,0.07,1.05,6.71,0.96,1.27,1.16,1.37,6.58,0.25
trippi,288.2,-14,39,299,1928,258,366,380,446,1953,73,546,2834,268,1162,9547,1.22,13.37,13.04,108,66,2,6.45,5.14,0.2,14,87,29,11,2,126,21,140,29.1,37.93,33.16,36.84,-0.05,0.14,1.04,6.69,0.9,1.27,1.32,1.55,6.78,0.25
tutorial_wiz,9.0,1,0,2,9,2,7,10,11,133,1,16,102,5,41,340,1.57,6.25,0.0,5,1,0,4.5,13.3,0.39,0,1,1,1,0,2,1,5,50.0,100.0,20.0,50.0,0.11,0.0,0.22,1.0,0.22,0.78,1.11,1.22,14.78,0.11
twelvefive,28.8,3,4,30,261,26,39,34,39,171,10,64,247,30,102,986,1.0,15.62,13.33,13,5,0,8.7,5.03,0.17,4,6,2,0,1,13,0,13,20.0,0.0,38.24,38.24,0.1,0.14,1.04,9.06,0.9,1.35,1.18,1.35,5.94,0.35
twirly,16.9,-8,1,9,35,8,15,23,24,149,6,35,99,0,38,580,1.6,17.14,11.11,7,1,0,3.89,6.48,0.26,0,6,2,1,0,7,0,9,66.67,50.0,30.43,39.13,-0.47,0.06,0.53,2.07,0.47,0.89,1.36,1.42,8.82,0.36
Ty,187.8,16,23,224,1518,197,245,250,300,1169,59,363,2116,135,851,5917,1.22,16.25,10.27,48,50,4,6.78,4.68,0.2,14,55,21,6,0,79,14,91,24.55,28.57,31.6,36.4,0.09,0.12,1.19,8.08,1.05,1.3,1.33,1.6,6.22,0.31
Tyler Durden,63.0,-5,5,63,373,58,69,59,68,510,14,121,581,30,234,2018,0.99,11.57,7.94,11,9,0,5.92,8.64,0.25,3,13,8,2,1,19,3,22,20.63,25.0,32.2,37.29,-0.08,0.08,1.0,5.92,0.92,1.1,0.94,1.08,8.1,0.22
umad,193.9,20,31,357,2205,323,380,177,200,408,23,353,2273,223,934,7416,0.53,6.52,8.68,57,23,3,6.18,2.31,0.06,13,98,34,18,1,40,5,51,27.45,52.94,22.6,28.81,0.1,0.16,1.84,11.37,1.67,1.96,0.91,1.03,2.1,0.12
Unaballer,43.3,-5,3,46,252,43,67,44,49,351,5,85,334,50,140,1607,0.73,5.88,6.52,24,5,0,5.48,7.98,0.22,2,14,4,1,1,19,0,21,30.43,25.0,43.18,47.73,-0.12,0.07,1.06,5.82,0.99,1.55,1.02,1.13,8.11,0.12
UNlTY,50.199999999999996,5,4,73,412,68,89,79,83,207,4,92,581,35,233,1835,0.93,4.35,5.48,21,4,1,5.64,2.62,0.11,2,17,8,5,0,23,4,29,23.29,62.5,29.11,36.71,0.1,0.08,1.45,8.21,1.35,1.77,1.57,1.65,4.12,0.08
urkel,36.0,-1,2,52,446,50,57,36,36,158,3,73,377,0,150,1325,0.63,4.11,3.85,7,0,0,8.58,4.39,0.12,5,5,1,0,0,14,1,14,9.62,0.0,38.89,38.89,-0.03,0.06,1.44,12.39,1.39,1.58,1.0,1.0,4.39,0.08
Vader,74.0,-10,11,113,793,101,120,63,66,348,15,142,882,50,354,2363,0.55,10.56,9.73,19,3,1,7.02,5.52,0.15,7,28,9,4,1,17,3,20,24.78,44.44,26.98,31.75,-0.14,0.15,1.53,10.72,1.36,1.62,0.85,0.89,4.7,0.2
Vedic D,25.8,5,7,38,423,31,38,33,39,48,7,49,267,5,107,970,1.03,14.29,18.42,7,6,0,11.13,1.45,0.05,6,9,3,0,1,3,0,6,23.68,0.0,9.09,18.18,0.19,0.27,1.47,16.4,1.2,1.47,1.28,1.51,1.86,0.27
VerniSanders,42.6,19,7,64,449,57,71,64,64,252,8,74,402,5,159,1405,0.9,10.81,10.94,14,0,0,7.02,3.94,0.18,5,17,6,3,1,20,5,21,26.56,50.0,31.25,32.81,0.45,0.16,1.5,10.54,1.34,1.67,1.5,1.5,5.92,0.19
vic,28.7,5,3,26,331,23,30,49,51,137,12,59,237,0,92,1045,1.7,20.34,11.54,7,2,0,12.73,2.8,0.13,7,3,2,2,0,15,0,20,11.54,100.0,30.61,40.82,0.17,0.1,0.91,11.53,0.8,1.05,1.71,1.78,4.77,0.42
wallsquirrel,255.6,7,31,326,2104,290,377,239,302,1640,50,461,3026,223,1230,8197,0.8,10.85,9.51,87,63,5,6.45,6.86,0.2,14,97,34,15,4,74,13,86,29.75,44.12,30.96,35.98,0.03,0.12,1.28,8.23,1.13,1.47,0.94,1.18,6.42,0.2
waterlemon,76.8,19,12,80,467,68,90,139,153,610,20,137,880,95,365,2598,1.7,14.6,15.0,22,14,0,5.84,4.39,0.23,1,19,6,2,2,43,6,50,23.75,33.33,30.94,35.97,0.25,0.16,1.04,6.08,0.89,1.17,1.81,1.99,7.94,0.26
Way Maker,53.2,-6,5,75,530,69,85,50,80,209,12,95,614,70,254,2030,0.94,12.63,6.67,16,30,1,7.07,4.18,0.1,5,23,12,4,1,9,2,11,30.67,33.33,18.0,22.0,-0.11,0.09,1.41,9.96,1.3,1.6,0.94,1.5,3.93,0.23
Werth,75.9,-5,8,78,618,68,84,77,103,460,22,152,777,125,329,2871,1.23,14.47,10.26,16,26,2,7.92,5.97,0.16,6,13,7,2,3,17,5,19,16.67,28.57,22.08,24.68,-0.07,0.11,1.03,8.14,0.9,1.11,1.01,1.36,6.06,0.29
Wilma,293.5,9,33,474,3419,435,527,255,308,731,52,525,3264,258,1327,10422,0.58,9.9,6.96,92,53,6,7.21,2.87,0.07,27,110,43,14,0,50,12,66,23.21,32.56,19.61,25.88,0.03,0.11,1.61,11.65,1.48,1.8,0.87,1.05,2.49,0.18
WinCtrlShftB,42.3,-4,3,53,357,50,63,44,56,79,17,76,395,50,166,1768,0.89,22.37,5.66,13,12,0,6.74,1.8,0.04,5,16,4,1,0,4,2,11,30.19,25.0,9.09,25.0,-0.09,0.07,1.25,8.44,1.18,1.49,1.04,1.32,1.87,0.4
Witcher,58.8,-1,5,63,373,57,67,64,70,572,20,102,578,5,227,2064,1.04,19.61,7.94,10,6,1,5.92,8.94,0.28,0,16,6,2,1,19,3,23,25.4,33.33,29.69,35.94,-0.02,0.09,1.07,6.34,0.97,1.14,1.09,1.19,9.73,0.34
